Wall time,Step,Value
1751789871.626431,1286144,-91.53985595703125
1751789875.6807714,1288192,-91.13443756103516
1751789879.070751,1290240,-90.19381713867188
1751789884.1677687,1292288,-90.14493560791016
1751789890.2300625,1294336,-90.20095825195312
1751789893.6487164,1296384,-88.91081237792969
1751789900.1287594,1298432,-87.9986801147461
1751789903.8248355,1300480,-89.22904205322266
1751789907.878555,1302528,-87.43152618408203
1751789911.4145684,1304576,-87.08936309814453
1751789916.4447162,1306624,-87.81319427490234
1751789919.995689,1308672,-88.8684310913086
1751789923.8208275,1310720,-87.87159729003906
1751789927.4101312,1312768,-87.74696350097656
1751789933.307071,1314816,-86.7554702758789
1751789937.5552042,1316864,-86.83257293701172
1751789941.0777311,1318912,-86.21382904052734
1751789946.088831,1320960,-86.18000793457031
1751789951.1180801,1323008,-85.91511535644531
1751789956.3286054,1325056,-84.82998657226562
1751789962.0248592,1327104,-85.00789642333984
1751789969.587918,1329152,-84.93338012695312
1751789977.4337826,1331200,-84.15341186523438
1751789985.2728446,1333248,-83.5853500366211
1751789990.6000793,1335296,-83.06327819824219
1751789995.90497,1337344,-82.49075317382812
1751790003.524845,1339392,-82.08314514160156
1751790010.0338335,1341440,-80.99444580078125
1751790015.0024602,1343488,-81.1136245727539
1751790018.822025,1345536,-80.08220672607422
1751790022.7589684,1347584,-79.76811218261719
1751790026.2348807,1349632,-80.55641174316406
1751790031.4898887,1351680,-79.98773193359375
1751790037.5305889,1353728,-79.09590911865234
1751790041.0780118,1355776,-79.02534484863281
1751790044.645131,1357824,-79.31376647949219
1751790048.770486,1359872,-79.19425201416016
